"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","met","agediff"
481,1,0,0,2,2,1,7,7,9,0,7
481,1,0,0,2,2,1,5,7,6,0,4
481,1,0,1,2,2,0,5,5,3,0,2
481,1,0,0,2,2,0,6,8,1,0,4
481,1,0,1,2,2,1,6,7,7,0,3
481,1,0,1,2,2,1,8,7,5,0,4
481,1,0,1,2,2,1,7,6,7,0,3
482,1,0,1,2,2,0,7,7,4,0,6
482,1,1,1,2,2,1,8,6,5,0,6
482,1,1,0,2,2,1,9,7,6,0,5
482,1,0,0,2,2,1,8,6,3,0,5
482,1,1,0,2,2,1,8,8,5,0,1
482,1,0,0,2,2,0,5,7,4,0,0
482,1,1,0,2,2,1,8,6,5,0,5
482,1,0,0,2,2,0,5,6,4,0,4
482,1,0,0,2,2,1,7,8,6,0,0
482,1,0,0,2,2,0,5,7,9,0,3
482,1,0,1,2,2,0,6,7,4,0,5
482,1,0,0,2,2,0,5,8,6,0,3
482,1,0,1,2,2,0,5,7,6,0,4
482,1,0,1,2,2,0,6,7,6,0,3
482,1,0,1,2,2,0,NA,NA,NA,NA,4
483,1,0,1,2,6,0,7,9,7,0,4
483,1,0,1,2,6,0,7,9,8,0,4
483,1,0,0,2,6,0,10,10,9,0,3
483,1,0,0,2,6,1,9,10,8,0,3
483,1,0,0,2,6,0,10,10,9,0,1
483,1,0,0,2,6,0,7,10,7,0,2
483,1,0,0,2,6,0,8,10,8,0,3
483,1,0,0,2,6,0,6,9,6,0,6
483,1,0,0,2,6,0,8,10,9,0,2
483,1,0,0,2,6,0,7,8,9,0,1
483,1,0,1,2,6,0,8,8,10,0,3
483,1,0,0,2,6,0,9,10,7,0,1
483,1,0,1,2,6,0,9,10,9,1,2
483,1,0,1,2,6,0,9,10,8,1,1
483,1,0,1,2,6,0,9,9,9,0,2
484,1,0,0,4,1,1,10,10,3,0,7
484,1,0,0,4,1,1,9,8,3,0,7
484,1,0,0,4,1,1,9,9,5,0,6
484,1,0,1,4,1,1,9,9,5,0,6
484,1,0,1,4,1,1,9,10,3,0,2
484,1,0,1,4,1,1,8,10,6,0,1
484,1,0,0,4,1,1,7,9,6,0,6
484,1,1,1,4,1,1,7,8,5,0,3
484,1,0,0,4,1,1,9,9,6,0,1
484,1,0,0,4,1,1,8,7,3,0,4
484,1,1,0,4,1,1,9,7,5,0,6
484,1,0,0,4,1,1,7,9,3,0,4
484,1,0,0,4,1,1,10,10,3,0,5
484,1,0,0,4,1,1,8,8,3,0,4
484,1,0,0,4,1,1,10,10,2,0,5
485,1,0,0,1,2,1,9,10,6,0,5
485,1,0,0,1,2,1,9,10,6,0,5
485,1,0,0,1,2,1,10,10,7,0,4
485,1,1,0,1,2,1,9,10,5,0,4
485,1,0,0,1,2,1,10,10,8,0,0
485,1,0,0,1,2,1,10,10,7,0,1
485,1,0,0,1,2,1,10,9,8,0,4
485,1,0,0,1,2,0,9,10,5,0,5
485,1,0,1,1,2,1,10,10,9,0,1
485,1,0,0,1,2,1,9,10,9,0,2
485,1,1,0,1,2,1,10,10,8,1,4
485,1,0,0,1,2,1,10,10,6,0,2
485,1,0,0,1,2,1,10,9,7,0,3
485,1,0,0,1,2,1,9,10,5,0,2
485,1,0,0,1,2,1,10,10,7,0,3
486,1,0,0,3,3,1,7,7,4,0,8
486,1,0,0,3,3,0,9,7,2,0,8
486,1,0,0,3,3,0,9,7,NA,NA,7
486,1,0,0,3,3,0,8,6,3,0,7
486,1,0,0,3,3,0,8,8,NA,NA,3
486,1,0,0,3,3,0,6,8,4,0,2
486,1,0,1,3,3,0,4,7,3,0,7
486,1,0,0,3,3,0,5,6,2,0,2
486,1,1,0,3,3,1,9,6,6,0,2
486,1,0,1,3,3,0,5,6,4,0,5
486,1,0,0,3,3,0,8,7,3,0,7
486,1,0,1,3,3,0,4,7,5,0,5
486,1,0,0,3,3,1,8,8,8,0,6
486,1,0,0,3,3,1,9,8,5,0,5
486,1,0,0,3,3,0,6,9,4,0,6
487,1,0,0,4,1,1,7,8,4,0,0
487,1,0,0,4,1,0,8,5,4,0,0
487,1,0,0,4,1,1,4,8,3,0,1
487,1,0,1,4,1,1,7,7,4,0,1
487,1,0,1,4,1,1,7,7,2,0,5
487,1,0,1,4,1,1,5,6,3,0,6
487,1,0,0,4,1,1,7,7,3,0,1
487,1,0,1,4,1,0,5,6,4,0,10
487,1,0,0,4,1,1,7,7,6,0,6
487,1,0,0,4,1,0,6,8,5,0,3
487,1,0,0,4,1,0,7,5,2,0,1
487,1,0,0,4,1,0,5,8,4,0,3
487,1,0,0,4,1,1,6,8,5,0,2
487,1,0,0,4,1,1,8,7,4,0,3
487,1,0,0,4,1,0,5,5,3,0,2
488,1,0,0,4,3,1,8,8,8,0,5
488,1,0,0,4,3,1,8,8,8,0,5
488,1,0,0,4,3,1,10,8,8,0,4
488,1,0,1,4,3,0,5,8,5,0,4
488,1,1,1,4,3,1,8,8,5,0,0
488,1,0,1,4,3,0,5,5,5,0,1
488,1,0,0,4,3,1,8,8,8,0,4
488,1,0,1,4,3,0,5,5,5,0,5
488,1,0,0,4,3,1,9,9,9,0,1
488,1,0,0,4,3,1,10,10,10,0,2
488,1,0,0,4,3,1,NA,NA,NA,0,4
488,1,0,0,4,3,1,5,5,5,0,2
488,1,0,0,4,3,1,10,10,10,0,3
488,1,0,0,4,3,1,10,10,9,0,2
488,1,1,0,4,3,1,10,10,10,0,3
489,1,0,1,2,3,1,8,8,7,0,4
489,1,1,1,2,3,1,8,8,7,0,4
489,1,0,0,2,3,1,8,9,8,0,3
489,1,1,0,2,3,1,10,8,8,0,3
489,1,1,0,2,3,1,7,9,8,0,1
489,1,1,0,2,3,1,6,9,8,0,2
489,1,0,0,2,3,0,6,7,7,0,3
489,1,0,0,2,3,0,5,6,5,0,6
489,1,1,0,2,3,1,8,8,8,0,2
489,1,1,0,2,3,1,6,6,8,0,1
489,1,0,1,2,3,0,5,5,5,0,3
489,1,0,0,2,3,0,5,10,5,0,1
489,1,1,1,2,3,1,8,8,8,0,2
489,1,0,1,2,3,1,6,8,7,NA,1
489,1,1,1,2,3,1,8,8,8,0,2
490,1,0,1,2,2,1,7,8,6,0,5
490,1,1,1,2,2,1,9,8,5,NA,5
490,1,0,0,2,2,1,8,7,6,0,4
490,1,0,0,2,2,1,7,8,5,NA,4
490,1,0,0,2,2,1,9,9,5,0,0
490,1,0,0,2,2,1,9,8,5,0,1
490,1,0,0,2,2,0,8,8,4,0,4
490,1,0,0,2,2,0,7,8,5,0,5
490,1,0,0,2,2,1,8,8,7,0,1
490,1,0,0,2,2,1,10,7,5,0,2
490,1,0,1,2,2,1,9,8,5,0,4
490,1,0,0,2,2,1,10,9,5,0,2
490,1,0,1,2,2,1,10,8,4,NA,3
490,1,0,1,2,2,0,8,6,4,0,2
490,1,0,1,2,2,1,9,9,6,0,3
491,1,0,0,3,2,1,7,7,5,0,5
491,1,1,0,3,2,1,7,8,6,0,5
491,1,0,0,3,2,0,6,8,6,0,4
491,1,1,0,3,2,1,8,6,5,0,4
491,1,1,0,3,2,1,8,7,6,0,0
491,1,0,0,3,2,0,7,7,6,0,1
491,1,0,1,3,2,0,6,7,6,0,4
491,1,0,0,3,2,0,6,6,4,0,5
491,1,0,0,3,2,0,7,7,5,0,1
491,1,0,1,3,2,0,5,5,5,0,2
491,1,0,0,3,2,0,5,6,5,0,4
491,1,0,1,3,2,0,5,5,7,0,2
491,1,1,0,3,2,1,7,8,5,0,3
491,1,0,0,3,2,0,6,7,5,0,2
491,1,0,0,3,2,0,6,6,5,0,3
492,1,0,0,6,2,0,10,10,2,0,6
492,1,1,0,6,2,1,10,10,1,0,6
492,1,1,1,6,2,1,10,10,5,0,5
492,1,1,0,6,2,1,10,10,5,0,5
492,1,0,0,6,2,1,10,10,6,0,1
492,1,0,0,6,2,1,2,7,7,0,0
492,1,1,0,6,2,1,8,10,1,0,5
492,1,0,0,6,2,0,8,10,1,0,4
492,1,1,0,6,2,1,10,10,7,0,0
492,1,1,0,6,2,1,10,10,2,0,3
492,1,0,0,6,2,0,7,10,1,0,5
492,1,0,0,6,2,0,5,10,2,0,3
492,1,0,0,6,2,1,10,7,2,0,4
492,1,0,0,6,2,0,7,10,3,NA,3
492,1,1,0,6,2,1,10,10,1,0,4
493,1,0,0,4,5,0,8,9,3,0,4
493,1,0,0,4,5,0,9,9,2,0,4
493,1,0,0,4,5,0,9,10,4,NA,5
493,1,1,1,4,5,1,9,9,7,0,5
493,1,0,1,4,5,0,6,9,1,0,9
493,1,0,1,4,5,0,7,10,1,0,10
493,1,0,0,4,5,0,7,10,3,0,5
493,1,0,1,4,5,0,5,10,2,NA,14
493,1,0,0,4,5,0,6,10,4,0,10
493,1,0,0,4,5,0,7,10,6,0,7
493,1,0,0,4,5,0,7,10,6,0,5
493,1,0,0,4,5,0,6,10,5,0,7
493,1,0,0,4,5,1,8,10,6,0,6
493,1,0,0,4,5,0,7,10,4,0,7
493,1,0,0,4,5,0,7,9,2,0,6
494,1,0,1,2,4,1,9,7,8,0,6
494,1,0,1,2,4,0,8,8,4,0,6
494,1,1,0,2,4,1,9,9,8,0,5
494,1,0,0,2,4,0,8,8,6,0,5
494,1,0,0,2,4,1,8,8,6,0,1
494,1,0,0,2,4,1,7,8,5,0,0
494,1,0,0,2,4,0,9,7,4,NA,5
494,1,0,0,2,4,0,8,9,6,0,4
494,1,1,0,2,4,1,7,7,5,0,0
494,1,0,0,2,4,0,6,8,2,0,3
494,1,0,1,2,4,1,7,7,5,0,5
494,1,0,0,2,4,0,6,8,5,0,3
494,1,0,1,2,4,0,7,8,7,NA,4
494,1,0,1,2,4,0,7,7,5,0,3
494,1,0,1,2,4,0,7,9,6,0,4
495,1,0,0,6,2,1,7,6,7,NA,8
495,1,1,0,6,2,1,8,6,7,0,8
495,1,0,1,6,2,0,7,7,6,0,7
495,1,0,0,6,2,1,7,6,6,0,7
495,1,1,0,6,2,1,6,7,6,0,3
495,1,0,0,6,2,0,7,7,5,0,2
495,1,0,0,6,2,1,7,6,6,0,7
495,1,0,0,6,2,0,5,7,5,0,2
495,1,0,0,6,2,1,7,7,7,0,2
495,1,0,0,6,2,1,7,7,7,0,5
495,1,0,0,6,2,0,7,7,7,0,7
495,1,0,0,6,2,0,7,6,6,0,5
495,1,0,0,6,2,0,6,6,5,0,6
495,1,0,0,6,2,1,7,7,6,0,5
495,1,0,0,6,2,1,6,6,7,0,6
496,0,0,1,4,1,0,4,7,5,0,3
496,0,0,0,4,1,0,2,8,6,0,2
496,0,0,0,4,1,0,6,8,5,0,0
496,0,1,1,4,1,1,7,8,6,0,4
496,0,0,1,4,1,0,5,8,2,NA,1
496,0,0,1,4,1,1,6,8,8,0,1
496,0,0,1,4,1,0,5,7,2,0,13
497,0,0,0,2,1,0,6,8,9,0,2
497,0,0,1,2,1,0,3,4,4,1,1
497,0,0,1,2,1,0,8,7,7,0,1
497,0,0,0,2,1,0,6,7,6,0,3
497,0,0,0,2,1,0,4,6,7,0,0
497,0,0,0,2,1,0,6,7,7,0,0
497,0,0,0,2,1,0,7,5,6,0,12
498,0,0,0,2,1,0,2,3,2,0,1
498,0,0,1,2,1,0,1,10,3,1,0
498,0,0,1,2,1,0,8,9,5,0,2
498,0,0,0,2,1,0,8,9,5,0,2
498,0,0,0,2,1,0,5,10,3,0,1
498,0,0,0,2,1,0,3,9,5,0,1
498,0,0,0,2,1,0,3,7,2,0,11
499,0,0,0,2,5,0,1,9,1,0,0
499,0,0,1,2,5,0,1,10,6,1,1
499,0,1,1,2,5,1,5,9,6,0,3
499,0,0,0,2,5,0,5,4,5,0,1
499,0,0,0,2,5,0,1,8,5,0,2
499,0,0,0,2,5,1,6,9,6,0,2
499,0,1,0,2,5,1,6,10,6,0,10
500,0,0,0,1,1,0,4,6,4,0,1
500,0,0,0,1,1,0,2,7,4,0,0
500,0,0,0,1,1,0,4,5,4,0,2
500,0,0,0,1,1,0,6,8,4,0,2
500,0,0,0,1,1,0,5,8,5,0,1
500,0,1,0,1,1,1,8,8,7,0,1
500,0,0,0,1,1,0,7,5,5,0,11
501,0,0,0,2,5,0,6,7,6,0,0
501,0,0,1,2,5,0,5,8,5,0,1
501,0,1,1,2,5,1,8,7,8,0,3
501,0,0,0,2,5,0,7,8,7,0,1
501,0,0,0,2,5,0,8,7,4,0,2
501,0,0,0,2,5,1,7,6,7,0,2
501,0,0,0,2,5,0,7,7,6,0,10
502,1,0,1,4,1,1,8,8,7,1,3
502,1,0,0,4,1,1,9,8,10,1,2
502,1,0,0,4,1,1,8,8,10,0,1
502,1,0,0,4,1,1,7,9,8,0,0
502,1,0,0,4,1,1,5,7,10,0,1
502,1,0,0,4,1,1,9,9,8,0,0
503,1,0,0,2,5,1,8,10,6,0,2
503,1,0,1,2,5,0,5,6,4,1,1
503,1,0,1,2,5,0,7,8,6,1,0
503,1,0,1,2,5,0,7,8,6,1,1
503,1,0,0,2,5,1,7,7,5,0,0
503,1,0,1,2,5,1,6,5,6,0,1
504,1,0,0,2,2,1,8,10,8,0,0
504,1,0,1,2,2,1,7,7,5,0,1
504,1,0,1,2,2,1,6,6,5,0,2
504,1,1,1,2,2,1,5,7,5,0,3
504,1,0,0,2,2,1,6,6,7,0,2
504,1,1,1,2,2,1,6,6,5,0,3
505,1,1,1,4,3,1,8,8,6,0,4
505,1,0,0,4,3,0,7,8,4,0,3
505,1,0,0,4,3,1,8,9,5,0,2
505,1,0,0,4,3,0,5,9,3,0,1
505,1,0,0,4,3,0,5,9,6,0,2
505,1,0,0,4,3,0,6,8,6,0,1
506,1,0,1,4,1,1,6,7,6,0,1
506,1,0,0,4,1,0,6,5,3,0,0
506,1,0,0,4,1,0,6,7,5,0,1
506,1,0,0,4,1,0,4,6,4,0,2
506,1,0,0,4,1,1,6,7,6,0,1
506,1,0,0,4,1,0,6,6,3,0,2
507,1,0,1,4,5,0,5,9,5,0,1
507,1,0,0,4,5,0,4,9,5,0,0
507,1,0,0,4,5,1,7,9,5,0,1
507,1,0,0,4,5,0,6,9,5,0,2
507,1,1,0,4,5,1,7,9,5,0,1
507,1,0,0,4,5,0,7,8,5,0,2
508,1,0,1,4,3,1,6,6,6,0,13
508,1,0,0,4,3,1,7,8,6,0,12
508,1,0,0,4,3,1,6,8,6,0,11
508,1,1,0,4,3,1,6,8,6,0,10
508,1,0,0,4,3,1,5,9,7,0,11
508,1,0,0,4,3,1,7,8,8,0,10
509,0,0,1,4,2,0,2,6,7,0,3
509,0,0,1,4,2,0,NA,NA,NA,NA,2
509,0,0,0,4,2,0,2,2,0,0,2
509,0,0,0,4,2,0,8,7,2,0,4
509,0,1,0,4,2,1,3,6,4,0,5
509,0,0,0,4,2,1,5,5,0,0,1
509,0,1,1,4,2,1,5,5,6,0,6
509,0,1,0,4,2,1,6,6,0,0,4
509,0,0,0,4,2,0,2,3,0,0,6
509,0,0,0,4,2,1,5,7,5,0,4
509,0,0,1,4,2,0,NA,NA,NA,NA,5
509,0,0,1,4,2,1,5,5,3,0,5
509,0,0,1,4,2,0,NA,NA,NA,0,4
509,0,0,1,4,2,1,3,6,2,NA,5
509,0,0,0,4,2,1,7,6,3,0,4
509,0,1,0,4,2,1,7,6,2,0,2
509,0,0,0,4,2,1,5,7,4,0,2
509,0,1,0,4,2,1,8,8,2,0,2
509,0,0,0,4,2,0,5,5,2,0,0
509,0,0,0,4,2,1,6,6,3,0,2
509,0,0,0,4,2,0,5,6,3,0,1
509,0,1,0,4,2,1,8,NA,1,0,3
510,0,0,0,3,2,0,6,10,4,0,1
510,0,0,0,3,2,0,2,6,3,0,0
510,0,1,0,3,2,1,9,8,9,1,0
510,0,0,0,3,2,0,6,9,5,0,2
510,0,0,0,3,2,0,8,6,5,0,3
510,0,1,0,3,2,1,9,9,8,0,3
510,0,0,0,3,2,0,NA,NA,NA,NA,4
510,0,1,0,3,2,1,7,8,8,0,6
510,0,0,0,3,2,0,7,7,5,0,4
510,0,1,0,3,2,1,8,10,9,1,2
510,0,0,0,3,2,0,6,8,4,0,3
510,0,0,0,3,2,0,5,6,4,0,3
510,0,0,0,3,2,0,7,7,5,0,2
510,0,0,0,3,2,0,6,7,5,0,3
510,0,0,0,3,2,0,NA,NA,NA,NA,2
510,0,1,0,3,2,1,10,8,9,0,4
510,0,0,0,3,2,0,6,6,4,0,4
510,0,0,0,3,2,0,8,7,6,0,4
510,0,1,0,3,2,1,9,10,8,0,2
510,0,0,0,3,2,0,2,4,3,0,4
510,0,0,0,3,2,0,6,5,4,0,1
510,0,1,0,3,2,1,10,9,8,0,1
511,0,0,1,4,2,1,6,7,6,0,2
511,0,0,1,4,2,1,5,6,5,0,3
511,0,0,0,4,2,1,6,7,5,0,3
511,0,1,0,4,2,1,5,8,7,1,1
511,0,1,0,4,2,1,6,6,6,0,0
511,0,0,0,4,2,0,7,6,6,0,6
511,0,0,1,4,2,1,4,7,5,0,1
511,0,0,0,4,2,0,4,5,4,0,9
511,0,0,0,4,2,1,3,4,4,0,1
511,0,0,0,4,2,0,3,5,5,0,1
511,0,0,1,4,2,1,4,6,5,0,0
511,0,1,1,4,2,1,4,5,5,0,0
511,0,0,1,4,2,1,3,6,5,0,1
511,0,0,1,4,2,1,3,3,4,0,0
511,0,0,0,4,2,0,NA,NA,NA,NA,1
511,0,0,0,4,2,1,6,6,5,0,7
511,0,0,0,4,2,0,7,6,6,0,7
511,0,1,0,4,2,1,5,5,4,0,7
511,0,0,0,4,2,1,4,5,4,0,5
511,0,0,0,4,2,0,6,7,6,0,7
511,0,0,0,4,2,1,6,7,5,0,4
511,0,0,0,4,2,1,6,5,4,0,2
512,0,0,0,2,1,0,5,8,5,0,NA
512,0,0,0,2,1,0,5,8,5,0,NA
512,0,0,1,2,1,0,8,8,5,0,NA
512,0,0,0,2,1,0,6,8,6,0,NA
512,0,0,1,2,1,0,5,9,6,0,NA
512,0,0,1,2,1,0,5,8,7,0,NA
512,0,0,0,2,1,0,7,8,7,0,NA
512,0,0,1,2,1,0,NA,NA,NA,NA,NA
512,0,0,1,2,1,0,5,8,7,0,NA
512,0,0,1,2,1,0,NA,NA,NA,NA,NA
512,0,0,0,2,1,0,5,9,5,0,NA
512,0,0,0,2,1,0,5,9,5,0,NA
512,0,0,0,2,1,0,5,9,6,NA,NA
512,0,0,0,2,1,0,5,9,5,0,NA
512,0,0,1,2,1,0,7,8,7,0,NA
512,0,0,1,2,1,0,7,8,7,0,NA
512,0,1,1,2,1,1,8,9,8,0,NA
512,0,0,1,2,1,0,NA,NA,NA,NA,NA
512,0,0,1,2,1,0,7,9,5,0,NA
512,0,0,1,2,1,0,6,9,8,0,NA
512,0,0,0,2,1,0,5,9,5,0,NA
512,0,0,1,2,1,0,NA,NA,NA,NA,NA
513,0,0,0,2,2,0,4,7,4,0,2
513,0,0,0,2,2,0,3,8,2,0,3
513,0,1,1,2,2,1,6,6,5,0,3
513,0,0,0,2,2,0,4,6,5,0,1
513,0,1,1,2,2,1,6,6,5,0,0
513,0,0,1,2,2,0,4,5,5,0,6
513,0,1,0,2,2,1,6,7,5,0,1
513,0,0,1,2,2,0,6,4,9,0,9
513,0,0,1,2,2,0,4,8,9,NA,1
513,0,0,1,2,2,0,3,8,5,0,1
513,0,0,0,2,2,0,NA,NA,NA,NA,0
513,0,0,0,2,2,0,2,5,5,0,0
513,0,0,0,2,2,0,4,6,2,0,1
513,0,0,0,2,2,0,5,7,2,0,0
513,0,0,1,2,2,0,7,7,5,0,1
513,0,1,1,2,2,1,7,7,7,0,7
513,0,0,1,2,2,0,6,5,5,0,7
513,0,0,1,2,2,0,5,4,5,0,7
513,0,0,1,2,2,0,8,5,2,0,5
513,0,1,1,2,2,1,6,7,5,0,7
513,0,0,0,2,2,0,4,6,5,0,4
513,0,1,1,2,2,1,7,7,5,0,2
514,0,0,0,2,2,0,5,6,2,0,2
514,0,0,0,2,2,0,4,6,2,0,3
514,0,0,1,2,2,1,8,9,6,0,3
514,0,0,0,2,2,0,8,7,4,0,1
514,0,0,1,2,2,1,9,7,4,0,0
514,0,0,1,2,2,1,10,7,5,0,6
514,0,0,0,2,2,0,9,6,2,0,1
514,0,0,1,2,2,1,7,7,8,5,9
514,0,0,1,2,2,1,6,10,7,0,1
514,0,0,1,2,2,0,3,4,2,0,1
514,0,0,0,2,2,0,4,9,4,0,0
514,0,0,0,2,2,0,8,8,5,0,0
514,0,0,0,2,2,0,4,5,3,0,1
514,0,0,0,2,2,0,7,9,4,0,0
514,0,0,1,2,2,0,NA,NA,NA,NA,1
514,0,0,1,2,2,1,10,9,6,0,7
514,0,0,1,2,2,1,7,9,7,0,7
514,0,0,1,2,2,1,8,7,5,0,7
514,0,0,1,2,2,0,8,7,5,0,5
514,0,0,1,2,2,1,7,9,6,0,7
514,0,0,0,2,2,1,8,8,6,0,4
514,0,0,1,2,2,1,10,5,4,0,2
515,0,0,0,2,1,1,4,10,5,0,2
515,0,0,0,2,1,0,4,9,5,0,3
515,0,0,1,2,1,0,4,7,3,0,3
515,0,0,0,2,1,0,4,6,4,0,1
515,0,1,1,2,1,1,7,8,6,0,0
515,0,0,1,2,1,0,7,6,6,0,6
515,0,0,0,2,1,0,6,8,3,0,1
515,0,0,1,2,1,0,4,8,5,0,9
515,0,0,1,2,1,0,4,7,4,0,1
515,0,0,1,2,1,0,4,8,4,0,1
515,0,0,0,2,1,0,4,8,3,0,0
515,0,0,0,2,1,0,4,8,6,0,0
515,0,0,0,2,1,0,5,7,4,0,1
515,0,0,0,2,1,0,5,7,3,0,0
515,0,0,1,2,1,0,NA,NA,NA,NA,1
515,0,0,1,2,1,0,9,7,4,0,7
515,0,0,1,2,1,0,6,8,4,0,7
515,0,0,1,2,1,0,6,6,6,0,7
515,0,0,1,2,1,0,4,7,4,0,5
515,0,0,1,2,1,0,2,3,5,0,7
515,0,0,0,2,1,0,3,6,6,0,4
515,0,1,1,2,1,1,7,8,5,0,2
516,0,0,1,4,2,0,6,8,7,0,2
516,0,0,1,4,2,0,3,7,5,0,1
516,0,0,0,4,2,0,6,7,6,0,1
516,0,0,0,4,2,0,5,7,5,0,3
516,0,1,0,4,2,1,10,10,10,1,4
516,0,1,0,4,2,1,8,8,7,0,2
516,0,0,1,4,2,1,7,8,7,0,5
516,0,0,0,4,2,1,6,7,7,0,5
516,0,0,0,4,2,0,5,7,5,0,5
516,0,0,0,4,2,0,5,7,4,0,3
516,0,1,1,4,2,1,6,7,5,0,4
516,0,0,1,4,2,0,4,7,4,0,4
516,0,0,1,4,2,0,5,7,6,0,3
516,0,0,1,4,2,0,5,6,4,0,4
516,0,0,0,4,2,0,NA,NA,NA,NA,3
516,0,0,0,4,2,0,6,8,5,0,3
516,0,0,0,4,2,0,6,7,5,0,3
516,0,0,0,4,2,0,6,8,6,0,3
516,0,1,0,4,2,1,6,7,5,0,1
516,0,0,0,4,2,0,4,7,4,0,3
516,0,1,0,4,2,1,7,7,9,0,0
516,0,1,0,4,2,1,7,7,6,0,2
517,0,0,0,3,5,0,3,8,4,0,5
517,0,0,0,3,5,0,5,7,3,0,4
517,0,0,0,3,5,0,NA,NA,NA,NA,4
517,0,0,0,3,5,0,3,5,4,0,6
517,0,0,0,3,5,0,2,8,3,0,7
517,0,0,0,3,5,0,NA,NA,NA,NA,1
517,0,0,0,3,5,0,5,6,5,0,8
517,0,0,0,3,5,1,6,7,6,0,2
517,0,0,0,3,5,0,NA,NA,NA,NA,8
517,0,0,0,3,5,0,5,3,9,0,6
517,0,0,0,3,5,0,4,8,7,0,7
517,0,0,0,3,5,0,NA,NA,NA,NA,7
517,0,0,0,3,5,0,5,3,5,0,6
517,0,0,0,3,5,0,NA,NA,NA,NA,7
517,0,0,0,3,5,0,5,5,6,0,6
517,0,0,0,3,5,0,5,7,8,0,0
517,0,0,0,3,5,0,6,8,7,0,0
517,0,0,0,3,5,1,7,6,5,0,0
517,0,0,0,3,5,0,NA,NA,NA,NA,2
517,0,0,0,3,5,0,6,5,5,0,0
517,0,0,0,3,5,0,3,4,4,0,3
517,0,0,0,3,5,0,6,4,6,0,5
518,0,0,0,2,5,0,5,7,6,0,2
518,0,0,0,2,5,0,4,6,4,0,3
518,0,0,1,2,5,0,6,7,4,0,3
518,0,0,0,2,5,0,5,6,5,0,1
518,0,1,1,2,5,1,6,7,7,0,0
518,0,0,1,2,5,1,7,7,6,0,6
518,0,0,0,2,5,1,6,6,7,0,1
518,0,0,1,2,5,0,2,5,6,0,9
518,0,0,1,2,5,0,6,7,6,0,1
518,0,0,1,2,5,0,3,9,5,0,1
518,0,0,0,2,5,0,3,5,6,0,0
518,0,0,0,2,5,0,7,9,5,0,0
518,0,0,0,2,5,0,6,7,6,0,1
518,0,0,0,2,5,0,5,8,6,0,0
518,0,0,1,2,5,0,7,4,5,0,1
518,0,1,1,2,5,1,7,7,5,0,7
518,0,1,1,2,5,1,7,9,7,0,7
518,0,1,1,2,5,1,9,8,6,0,7
518,0,1,1,2,5,1,7,8,5,0,5
518,0,1,1,2,5,1,5,8,7,0,7
518,0,0,0,2,5,0,7,6,6,0,4
518,0,0,1,2,5,1,8,6,4,0,2
519,0,0,0,2,2,0,1,8,8,0,1
519,0,0,0,2,2,0,2,8,8,0,0
519,0,0,1,2,2,0,4,5,8,0,0
519,0,0,0,2,2,0,6,7,8,0,2
519,0,0,1,2,2,0,4,8,8,0,3
519,0,0,1,2,2,0,8,6,8,0,3
519,0,0,0,2,2,0,6,6,8,0,4
519,0,0,1,2,2,0,5,6,8,0,6
519,0,0,1,2,2,0,5,6,8,0,4
519,0,0,1,2,2,0,NA,NA,8,0,2
519,0,0,0,2,2,0,4,2,8,0,3
519,0,0,0,2,2,0,5,3,8,0,3
519,0,0,0,2,2,0,NA,NA,8,0,2
519,0,0,0,2,2,0,4,7,8,0,3
519,0,0,1,2,2,0,6,7,8,0,2
519,0,0,1,2,2,0,6,8,8,0,4
519,0,0,1,2,2,0,7,7,8,0,4
519,0,0,1,2,2,0,6,8,8,0,4
519,0,0,1,2,2,0,6,7,8,0,2
519,0,0,1,2,2,0,6,8,8,0,4
519,0,0,0,2,2,0,NA,NA,NA,NA,1
519,0,0,1,2,2,0,NA,NA,NA,NA,1
520,0,0,0,6,1,0,6,7,6,0,3
520,0,0,0,6,1,0,4,6,7,0,2
520,0,0,0,6,1,0,6,5,2,0,2
520,0,0,1,6,1,0,5,8,4,0,4
520,0,0,0,6,1,1,5,6,5,0,5
520,0,0,0,6,1,0,NA,NA,NA,NA,1
520,0,0,0,6,1,1,9,8,6,0,6
520,0,0,0,6,1,0,NA,NA,NA,NA,4
520,0,0,0,6,1,0,4,4,2,0,6
520,0,0,0,6,1,0,4,5,6,0,4
520,0,0,0,6,1,1,4,7,4,0,5
520,0,0,0,6,1,0,7,6,6,0,5
520,0,0,0,6,1,0,4,7,5,0,4
520,0,0,0,6,1,1,5,7,5,0,5
520,0,0,0,6,1,1,4,6,4,0,4
520,0,0,0,6,1,0,NA,NA,NA,NA,2
520,0,0,0,6,1,0,7,6,7,0,2
520,0,0,0,6,1,0,7,7,5,0,2
520,0,0,0,6,1,1,7,7,7,0,0
520,0,0,0,6,1,0,6,6,5,0,2
520,0,0,0,6,1,0,7,4,2,0,1
520,0,0,0,6,1,0,6,6,2,0,3
521,0,0,0,2,1,0,6,8,6,0,1
521,0,0,0,2,1,0,7,8,4,0,0
521,0,0,1,2,1,0,8,8,4,0,0
521,0,1,0,2,1,1,7,8,6,0,2
521,0,1,1,2,1,1,8,9,5,0,3
521,0,0,1,2,1,1,8,8,6,0,3
521,0,0,0,2,1,1,8,8,6,0,4
521,0,1,1,2,1,1,8,9,6,0,6
521,0,0,1,2,1,0,6,8,4,0,4
521,0,0,1,2,1,1,7,7,6,0,2
