"iid","gender","department","level","sentiment","intention"
"24ac768cd388fbfc016e2b1fdc6a6540","M","HR","Low",9,4
"69eddca727b63245099ec9caade6847c","F","R&D","Low",10,2
"23fbaa3d211e23fabd5751a4df376e90","M","Finance","High",10,1
"def6a5191b75c8b40129ec5cbd640a1e","M","R&D","Low",6,2
"1a0912264574540f445f250586eafc9d","M","Finance","Low",7,4
"24d34a392622c22fb6e9a72aba40a6c3","M","HR","Medium",10,4
"b163a77d2315593652f1d9a9e2e73a6f","M","Sales/Marketing","Medium",10,1
"7e37718f0ed10a18fe105c7c7e93a848","F","Strategy & Operations","Low",5,7
"6d585ba51c80d12e0b0d362e471c6147","M","Finance","Low",6,3
"a645269e8f7a746e38bc8402201e6d3f","M","R&D","High",7,4
"12b5cc1ea5f710d16820386963745a3a","M","HR","High",8,4
"268b0493081e53f4d699ec8f02972cd1","M","IT","Low",9,2
"87a3dd07ab7b721e24b949a17b6e3d47","F","Finance","Low",7,5
"ea4582d86e806487b53b7e7c762a2614","M","Finance","Low",7,7
"362b9aa8173be417f26cb6d3b3210c9d","M","Finance","Low",7,1
"942e0eebdb2dcc2819fa664df08f7985","F","HR","High",10,1
"cfb080ecc2a3e980be9f3fe6ce0aa625","M","Finance","Low",3,5
"c0beef7e1dac255438c63b80982a9f04","F","IT","Low",8,3
"d6654d0db3dc6bd2ac4b3fdd1c9850ea","M","HR","High",10,2
"a729ae7362c9bf5c35182a54974af088","M","Finance","High",9,1
"feb3515f1921596d328dfe6b18ec985f","M","HR","Low",7,2
"70f10fdd19c826d7e5b2547fb8857279","M","Finance","Low",7,5
"ea9ec6bb62e7b1f85fc3953b2046fa5b","F","HR","Medium",4,7
"f7c7dd1aec7278ff2eff551871f9485b","F","HR","Low",10,3
"93b62d17891a4812c4d29c7aee4b064d","M","HR","High",9,2
"d90895ede8a556408f43319b1ce98bf7","M","HR","Low",8,2
"427e599a80d9fe4052c97c7466ac536f","M","Sales/Marketing","Low",8,3
"5675ded02807798596c0115e0b533930","F","Finance","Low",7,4
"095c8a517b69f17af1298d89227674db","M","HR","Low",3,8
"65d485b121386113502a3077c3292572","M","R&D","Low",9,3
"5f0c3ed26f7148bdbe943758fe49fbaa","F","Strategy & Operations","Low",8,6
"b73987949a129f57081b6528b6f7285d","M","Sales/Marketing","Medium",8,4
"37077e99695166954242cbbf3c793251","M","Strategy & Operations","Low",8,7
"651b05296e377d2aabb78239687ba346","M","Finance","Medium",2,6
"d0ddd6255490ef17a16e1594a6615050","M","HR","Low",9,3
"40fc49f393b987c3a10bcd2f99250205","M","R&D","Low",8,7
"471f4ee3d4e773687367977eea36aa21","M","Strategy & Operations","Low",8,7
"a9c2b33031c8f35995f4d342a959848a","F","HR","Low",10,2
"26c0363bc4c04cb68fd4d03326eeff8f","M","Finance","Low",7,8
"e19b3004fbbe9355b6b4489a3bd585db","M","HR","Low",9,2
"b94cbe407a6b6ea687128acb5f2404a1","M","HR","Low",10,2
"227e0953e20de3b549dc2e4f3e34292b","M","Finance","High",10,3
"b5a71508013936a113a258b40faa8a50","M","HR","Low",8,6
"990599607c23d76346ad74eca0e14ee6","F","Strategy & Operations","Low",9,8
"9d39d0128ae53701f2abeb2ee339706b","F","Finance","Low",7,9
"203db095d57e569bee58a1730477c831","M","Finance","Low",8,3
"749b998c37963532b8103d1562692935","M","Strategy & Operations","Low",8,2
"2b7449253cc10964b2fc2042f5828107","M","Finance","Low",8,2
"e4b14ad5be76d04c11611b8d40b289de","M","Sales/Marketing","Low",2,6
"9f0e3da2cce1c2e9629ac60ef9cb37b3","M","Finance","Low",4,3
"9c9be61c4948d1b2496919be4ff5c45a","F","HR","Medium",10,5
"b95832ab0b04af93157c0e37293298f8","M","HR","Low",7,4
"040cd917ebf731b52d33632b292a7e4b","F","HR","Low",8,2
"f76317bb397d138e58a228359d14a3f9","F","HR","Low",10,7
"cbcb280da9e21855b36af036b204dfcf","F","Finance","Medium",9,4
"4a610761ac49b8733393edbf7a1adb7a","F","HR","Low",8,3
"329c382bc9110ca0b385e761de79390f","M","Finance","Low",9,4
"11842e25df4a7db3723606aaef2fd573","M","Sales/Marketing","High",7,1
"8545f4adf365027a922331accbc76f24","M","IT","Low",7,7
"974704321998c003a28b2af8abcc0b83","F","Finance","Medium",8,2
"b43e515eaea14c9db6047862138ce965","M","Sales/Marketing","High",10,4
"4a8b164850fa0e1096275ee0a24ab160","M","Finance","Low",9,9
"a90c7898f32f19bc8ff71e9ce0d87e5d","M","Finance","Low",8,2
"d46ad0cc5b0fe458bf40a460fddd59c8","M","IT","Low",5,1
"3846cefe79942727ea5260011efdc374","M","Finance","Low",7,8
"72ad44cadd790faad21d1c29d3d05be1","M","Finance","Low",7,8
"c7caccdd033b221b8b089b116d8fc83e","F","IT","Low",7,8
"a16074243403d40f580d2af01d16be79","M","Finance","Medium",7,1
"da106d4cd0cb4c4a5ba62d85123de411","M","R&D","Low",8,3
"ab342b34418d24bfa80cf3e743466cce","M","Finance","Medium",8,7
"73eccbe361053dd31a9b063ff6151d88","F","IT","Low",10,1
"04225aee33bbcff0eac9cb12f973bd8e","M","HR","Low",7,2
"d8c632279724ade03d7bc602c55efdfd","F","Finance","Low",8,4
"1404fc9259f6835ef4e54023eaa6c05b","M","IT","Medium",8,3
"d587f8df43adbb3d37ee43f52ee210b9","M","Finance","Low",6,1
"6816d82997f935bea6092d9c0a1b414a","M","Finance","Medium",4,4
"3f2f17a2937303e35b3fda4a5a99b412","M","HR","Medium",9,1
"2ff8b477bf2789918c000409c7e639be","M","HR","Low",10,7
"cad5c69f5e644e42a2c4b58e67535607","F","Sales/Marketing","Low",6,4
"cbfed8376c8cd20cc093498c0e55d3d8","M","IT","High",8,3
"c766f2b344c1d4f127129c22d13fe3ad","F","R&D","Low",7,7
"694f474e52be2fc04c493ca48aff7dab","M","Sales/Marketing","Low",1,8
"59b488f500eb9c493a58aac180c102b3","M","HR","Low",9,3
"23966871eeb093d5bbd653b147bb7806","F","Finance","Low",8,2
"c0d143acb9602fdaefbdd385d9ddd383","M","Finance","Low",10,3
"1f3558b7decd30086c83285247e3957d","M","Sales/Marketing","Medium",7,3
"b3677b5628596271c4aa959681b81cdd","F","Finance","Low",10,4
"13d41268ba2049530f113de3d757fe78","M","HR","Low",9,2
"e11691d2c985ea3a80f628cefd64c833","F","Finance","Low",10,1
"eb61cc3f9b85b826048ad565546014ab","M","HR","Low",7,2
"ebb8ffa2a03b2594d41f45c5f44fc88f","M","HR","Medium",8,2
"de658107df298360120f732e657796a3","M","HR","Low",7,3
"b6ae179bc742816f66ab480d44f53aeb","M","Finance","Low",6,8
"85bd466b7a7d83c2f9e7fcf320cbd1b0","M","IT","Medium",10,1
"6dfcfa429af99f27ac80a554693050f0","M","HR","Low",7,1
"c0e31161d85c6e3a227d29851c8b4b9f","M","IT","High",7,9
"0c539167edf98d3864c0ed50f8526304","M","Finance","Medium",7,4
"9fa17a8088cc1d807a683a4f7998f1f5","M","HR","Low",7,5
"0f14e5d8b7f40f921ce1da1db7d2d9c9","M","HR","Low",10,5
"78c6b147198e1451fa4690be30839972","F","IT","Low",7,7
"1881d8d3191703dc7868804319650ebc","F","Finance","Medium",8,6
"f1d4424052135c9d81f6106bbb594047","F","HR","Low",9,3
"697af3bc6de85f4f60065325ed089551","M","IT","Low",7,4
"e69e606e0dc4edac67de81bbbe5e17d7","M","Sales/Marketing","Low",9,1
"79b021009e2659e21dd693b1ef23733f","F","Finance","Medium",8,4
"6fae78db3351eebb7d82bb7652bc6c6c","M","HR","Medium",8,8
"b0cb441940b25aefea90d5078154a6c4","M","HR","Low",8,2
"0f38eec7608334a00d98b1739a84275d","M","Finance","Low",8,2
"0bb756a61696fded301bed8b3ffea440","F","Sales/Marketing","Low",6,6
"8dada8af41327da0592f49d99107c072","M","Finance","Low",5,3
"1cfedd05d47836e392335f060cfe8727","M","Strategy & Operations","Medium",2,4
"52a5d908e6bcfa64689ee30b7ea38123","M","HR","Low",8,2
"60e0c7bc5d02ac7e4a2705e30cea243d","F","HR","Low",10,3
"6e586c2b378d66dd0e5907210c85d84b","M","Strategy & Operations","Low",8,4
"4d030ff966a19b069e9067e6df6aabdd","M","IT","Low",7,5
"efa0ec7ebf890ddcbece34eff0fc5b70","M","Finance","High",10,4
"50ec7112c2499a18d524186bb3ab3f72","F","HR","Low",7,3
"968ea79affeda06ab19d11715ed2181d","F","HR","Low",8,5
"e70728ceb0fac6af43a37d775b91a51a","F","IT","Low",7,8
"56745ac4f0d4466e177f48303b858de0","F","Strategy & Operations","Low",6,2
"8056cff969b78f7f6ca0417a2a4d7e00","M","Finance","Low",8,2
"bb0ffb290e170975429b168016dca739","M","HR","Low",7,3
"97e78309256f05afaff970417ce21857","F","Sales/Marketing","Low",7,4
"7b517eb14c284afa200524a1812e4064","M","Finance","Medium",10,2
"0cc5374f3d6b970a2fdbf7201ca6f5f3","F","HR","High",2,10
"fd55406eb825bfcadafefa51cded551c","M","Finance","Low",7,3
"397233e97f41033256e97b6911084633","M","Sales/Marketing","Low",8,3
"275873c9c4794b149975c2050f709106","F","HR","Low",8,9
"8c5142b18b1334c813f8f93ab7d45ae1","M","Finance","High",8,4
"e413489509eff742c1a9a82a579b8cbd","F","Finance","Low",8,3
"2769f33bb66477fb17a571715189cfdc","M","HR","Low",4,8
"6666afd774143f47e6c7c3903b0578b8","M","Finance","Low",7,7
"1de08ba4f57c4706aabfce3f5c1c992c","M","Finance","High",8,2
"13c3d8efa12b90aa96b8e2abbc56daab","M","Finance","Medium",8,3
"1c7d8d37a0f7b25038d48744cde028f9","M","Sales/Marketing","Low",10,3
"25ad9e880d6c367d0ac00607a2b18d79","M","IT","Low",10,3
"4c6fb4e4b421eae08fca72e692dc5f4d","M","IT","Low",6,6
"22a50256d3eb675fc32fb7c150fa93c0","M","Strategy & Operations","Low",8,1
"26bfba87a1fa51a6bd9b7759496d8b67","M","Finance","Low",7,2
"556b51a436723c19bd702c446d46b6e4","F","HR","Medium",7,6
"864aa53f583ae6dd4ee4c9a26c98413e","M","Finance","Low",9,5
"6312ae2c805d5db3273e28e1a3ccc7fe","M","HR","Low",10,4
"362af06d1a8c31078cbd0bcbc815412e","M","HR","Low",7,6
"7495b012b81d6a8a357c33d481976218","M","HR","High",9,4
"2915a832c66beaa4080f45f9d0df7313","F","HR","Medium",4,7
"4f975c0e145baaedc410ce40435df456","M","HR","Low",10,2
"5bf09e38079a0782a13cad36f76bbd03","F","HR","Low",9,2
"c95e490d23ac958482bc33597231420c","F","IT","Low",8,6
"58ef4d5f6c73f97918e5b37f7480766a","M","HR","Low",10,4
"ffdd94af47721c15e4597651924c9064","M","HR","Low",10,6
"394d8160d0ed134dd30511960bba2d3f","F","IT","Low",8,6
"d5d5344e501e07bed5ff05cfd1238b38","M","IT","Low",9,6
"40bc5369c39e656f57fccbe1b89eab39","M","HR","Low",7,5
"09c2fcd4ddbdd85656551b731519c5fa","F","Finance","Medium",9,5
"3ec203a4984c7e8a9c213f9b272f736c","M","Finance","Low",6,6
"f9aee4d6bccb87fef2164e99220c3da8","M","Finance","Low",7,4
"f7dc13986061ec8c660caf567c9289ec","F","Strategy & Operations","Low",8,4
"429cecee02db7ed43371bcd27ef84b55","M","Finance","Medium",8,2
"e2ff347de37c74c613e6d1793c11648b","F","Finance","Low",10,4
"163b7340ade93201207bd211841c6fc7","F","Strategy & Operations","Low",9,7
"7e5adfb70f2783c3e6c4dfb9ef4db59b","F","Finance","Low",8,3
"f4e6f7cf115de4d7f4382ff9064725dc","M","IT","Medium",8,2
"00dc070b0232ee3d7f6640cc97d56d64","F","HR","Low",4,6
"37ecbb6b1aff90ff7e79ec7d7b936a57","M","Finance","Low",6,1
"79932ae3dad189a0ba51592e4c7b5d63","M","Finance","Low",7,2
"84dc5f9e96d9148916486c8f2a62cf39","M","HR","Low",8,2
"32a5ff7c76b58804e5d0cee8dad59ba8","M","HR","Medium",7,2
"57357aeac1c4b6d32a2fcb72c2dab3cc","F","Sales/Marketing","Low",10,1
"5fbd8b119ebb48acc7ee5c573e1661ef","M","HR","Low",10,3
"db64a16833bf3ca120369a756d6caf0f","M","HR","Low",7,9
"b05c5f89ec4282b00f3a11da994b5361","M","IT","Low",8,3
"af888c30955d48a0b6f1e65c5b007a5f","M","Sales/Marketing","Low",9,3
"7f8ebd05a072692d81ba3a20816e148a","F","HR","Medium",8,7
"72838be65cc2fb2dcbc4c89621ffb8f1","M","HR","High",6,6
"8c4f9542e4f90c40a6b87a1ca1e80439","F","HR","Low",8,1
"b4db6a5d50a34244e83bfbe77495a414","M","R&D","Low",7,4
"35633a5e9afda440e8913b6b321d8828","M","R&D","Medium",4,9
"3c89ec06ab07267033572967ef49330e","M","IT","Medium",10,3
"4ac0ffb2a8d74dec91d8dbace29d7f77","F","IT","Low",9,4
"e6bdccfa78d7d4c687ef8b746203d634","M","R&D","Low",7,5
"44dc19c0af0e8e42cab1378b876100ce","M","HR","Medium",8,7
"7a61da2d4e1c6f8791fef3b23f2a96f8","F","Finance","Medium",8,4
"084f07f054f5f4d9a318d97f890815ef","M","IT","Low",10,3
"fb3d91f1c8bf7fd29cac6a24cec05b02","F","Finance","Low",8,3
"dea4dd3aa92d47e440f69484aec12e2c","M","HR","Medium",8,2
"31d7010b7a24777a7bf09b27b3df6ca8","M","R&D","Medium",7,2
"28cd2b6adfb3b8aac08d149479e0c841","M","IT","Low",5,5
"af20d94005149c6d6c92d4d295d56ec4","F","HR","Low",8,6
"39cce2128518d16d51583ee724e500e0","M","HR","Medium",8,4
"658cadcf15a360c409738522e19cabad","F","Finance","Low",10,6
"1c71fe25454098bde08643d1cab574af","M","IT","Medium",7,9
"992cdc32225e5478e8e513cbe530dd78","M","IT","Low",8,3
"96baee3b6b3f4b4442505a8fbdd001ab","F","Finance","Medium",7,7
"3007db0d82d8ef45efa650f798970784","M","R&D","Medium",8,5
"b4ea945ae16739412c117cbdf2f59f55","M","Finance","Medium",8,4
"95ce20ce2649d2c299bd4dd2087fecba","M","HR","Low",2,8
"296f4885ada1ccc122978643cebe2bd1","F","R&D","Low",8,4
"11f72fa81e22f309b3a62c687b1cea9f","M","Sales/Marketing","Medium",8,2
"a78556d8d9b0cf769e2f191a501eebcf","F","HR","Low",9,3
"caa7edd614fb23521ebf4ba4e8d67d71","M","HR","Medium",8,5
"f537ac27b87d522c349c62aea3272779","F","Finance","Low",2,10
"c28cf4d8474a7c4d9797fe8cdbc239bf","M","IT","Medium",4,8
"70b88b6e61f75c96506d7b56abb62f75","F","HR","Low",7,5
"3be0b559b4927e66d89909138a7df0ea","M","IT","Low",7,7
"3c467de3b2b50ec231c6d796d4d513ad","F","HR","Low",10,5
"496ad09fc95b06bbc88f0b4f07ab02c7","F","Sales/Marketing","Low",7,7
"03dd850982f9420bb20387d9f842ac14","M","HR","Low",9,5
"0900b9c157b121f8a1b19ccfb12861c9","M","R&D","Low",8,4
"7fa64743a23b972870f78a95a4208002","M","HR","Low",6,5
"f7f886ee49e2ed3d0d1620c3a641ddbf","M","HR","Low",8,3
"011b79e076736f0b22744d0b6aa7c619","F","Finance","Low",7,3
"ae0ce625a1248523239cb8cdc5e8a396","M","Sales/Marketing","Low",8,2
"cc2dcc65d85cf3a00ecfdd5737757954","F","Finance","Low",7,4
"585db1ce91f90efb054b4c6ed7141c73","M","Finance","Medium",7,5
"a7b618947a9a8a2ef059b73b6b93e9ee","M","Finance","High",8,2
"e2fc98ed44e0ae29c1082d817660acf4","M","Finance","Low",10,4
"c62255cace63218e2ebb5a30de002c4b","M","Sales/Marketing","Low",10,3
"8a8a4aee701fd0fc939a40bc326ea2cd","M","HR","Low",7,10
"32134cd870c216bf9306a46e142d7283","M","IT","Medium",7,4
"3e37eb283adf3a0ad094ec205208ba80","M","HR","Medium",8,7
"5d512b31919a0717d559666ef526d942","M","IT","Low",8,3
"bfdc6ac240019f457212a6bef5ba9485","M","HR","High",9,4
"c0feb05c8ca6c17392bbc77e9af5eab4","M","IT","High",10,3
"e586410761c5e125d8dcb09c8aa6b103","M","HR","High",7,2
"3eaf199b8b2017eab2b85a55c9d9ff36","M","HR","Low",5,4
"47f0e119f85f6562897e3e1d7cd1b9b4","F","HR","Low",9,2
"61b01ae17a3b0aa8aa8be29d013111f1","M","Finance","High",8,2
"b9415427f0e81f2b1aa72ddc961813c1","F","HR","Low",10,5
"1716f503b40e6b56b3181b9022a5ef36","F","HR","High",7,3
"a421b719d96fd58924eb104d9cf83f1b","M","IT","Medium",7,3
"575ddd75542c9e421fd000abe849ac5b","M","HR","High",7,2
"720a24b554cd788c1e8fc32f73aabb35","M","Finance","High",8,2
"b91a2186a73482423e0db1d11eb6c79f","F","HR","Low",9,2
"174cf22ff1214f262363f9cbd2ac15ea","M","Finance","Low",1,8
"dd20a14422eb9acfe593bb388972d752","M","HR","Low",10,5
"cd5e4c02626931a3329319b5702f3c05","M","Finance","Medium",8,5
"78f0dfa50545c2d3f951b7ab8d5aa02d","M","HR","Low",9,3
"6daf3c9cb5be8bf97cecd04fd3a983ba","M","HR","Low",8,3
"343bdd7d95cbe10308179dffa4f67277","M","HR","Low",8,3
"27410f75fcbdd301b2856d0c894312c7","F","HR","Low",7,2
"58389b3b2fe5287d47904b7b719df9be","M","HR","Medium",10,3
"1817e29f7e5c5cbaef3967eb41e47af7","M","Finance","Low",7,6
"2d7d71a96f4a0a5e4219e7d57a86e1a5","F","HR","Low",8,3
"33f2cd8fd236028cdf7de51c90f482cc","M","Sales/Marketing","High",7,4
"03290b327517ecbd8db5e05131c98842","M","Finance","Low",7,9
"20a7036ac79da266991963d05fbfd5d3","F","HR","Low",7,8
"d8dc3d39d59e9e0cfc4baa3e5f2f3e3e","M","Sales/Marketing","Medium",7,4
"059cb8a86d7b3061bc4b4261e16b8958","M","Finance","Low",8,3
"8b7b46ce7c2d53a2b4e8b71a45cce9d3","M","Finance","Medium",2,9
"c9c4bf1dd4c36020fb624298ba4ea96e","M","HR","Medium",7,6
"210ae13cfde1a65eff877116c966e253","M","IT","Low",7,1
"6d255115160d5e97ff809b2aecb04f1e","M","Finance","Low",9,4
"ff6c1d3a56215b10efc4f19c4c017243","M","HR","Low",8,4
"88123df6a6329df9ec5dc4bc55897d12","M","Finance","High",9,5
"6ac81aa86860e7a8c3aaa121b55dc1ed","M","R&D","High",6,7
"d8d9a07171b3391893d343ad693d9c39","M","Finance","Medium",4,3
"704d78a977fc69e780ca4a2cf3010030","F","Sales/Marketing","Low",7,4
"17e8207274f75b6490f9fa74255b061e","M","Finance","Medium",9,3
"6c38bd19e5e8bd9726d0ca7896a47233","M","HR","Low",2,7
"eca35ca85d8587cab81776d36ca24a56","M","HR","High",8,4
"7ca71f529e994698c917bfa30911ef27","M","HR","High",7,6
"1fd9c85a39d4ef3139d764a4f580d965","M","IT","Low",7,4
"56dc37a80d1eac7f725b0b730b65a68e","F","HR","High",5,4
"74caf19474efaf6910e4f8536b374ef3","M","Finance","Medium",8,4
"84672dddecb3aee15474ba86c4a5dc26","M","HR","Low",7,7
"d60286decb261da1a1fb69016a75ccca","M","HR","High",7,10
"df365b3bb4fbcea8415d6a4571d466e3","M","HR","High",8,1
"bb822dc695d8c613daf5de767602741b","M","HR","Low",10,6
"3e467b9c90d788162b4ac2ca7dec30f7","F","Finance","Medium",8,4
"fb60ea7be0243e1fe714a4d47f859eab","M","HR","Low",10,8
"840a4a50be08ee40dcc47144e4100d64","M","IT","Low",8,2
"ff458d8bdc11f551a1cf018719c1a265","M","Finance","Low",10,5
"9ab5fa86323962b7f06986e64329a87c","M","Finance","Low",7,2
"3af5599044f0f1586a9aa2400afca907","M","Strategy & Operations","Low",7,7
"a2ee8b1e6d65e5bf018ba386c085e3b9","F","HR","Low",7,4
"474087a700579fe03b58341166eb18ab","M","Finance","Low",7,3
"20172bcf65e5508bf6215b6c70c8f86f","M","HR","Low",9,2
"3b257cd8d9e116b569a639ec64ac4566","M","Finance","Low",8,2
"da874e6e000803e982e995bfbcdfb0b6","M","HR","Low",7,6
"50416c4e56e1ca7dacf63b971475eadf","M","IT","High",10,2
"1719a6c3a8ebbd34df98415ff65d28e1","M","IT","Medium",7,8
"aacb0be4af4a0737305efc621e8c1cd5","F","HR","Medium",3,7
"c050dc65f0bd3c21670e4be3eb9d3a1a","M","HR","Medium",8,6
"2e2ececfa17958408801920688d85fe1","M","Finance","High",8,4
"05f9c797d6d15863e854c8b3f48ed291","M","HR","Low",7,5
"b96e54fde568b4faed4339de7ae3f774","M","IT","Low",8,3
"7f05930cad65683c6bc8b135a6e12b34","F","Strategy & Operations","Low",7,3
"d6947e90dea2cae64f4cd4868b232dbb","M","Finance","Low",8,2
"c5c0b2ebb3d780de1627b62c3a078e78","M","Finance","Low",10,2
"b583024071610a8b097389097388f927","F","IT","Low",5,5
"3bf6d76368656724238f65d4fef47bc1","F","HR","Low",7,1
"3938116bc37640f2f1c57b83e5057af8","F","Finance","Low",7,1
"91c48d00e00027fdf41569db55980cae","M","Strategy & Operations","Low",7,5
"f6fcd17fc46c119888eecba7d701d525","F","HR","Low",7,4
"3b6133d502ffa5ddb82c5c72a4281a9d","F","HR","Low",10,3
"2118bc875f5c80ab39deec5880b936a4","F","Finance","Low",7,4
"8231160ee369f3b6a0866819552b53a7","F","Strategy & Operations","Low",6,5
"f4ba54b11fcd465c60ba09d7f0e7fadc","M","Finance","Low",10,3
"9ff7b6d0fed76dd67f367862122f2f72","F","IT","Low",8,1
"97982ad0468d13eb175d92ab2c64fc4a","M","Finance","High",8,7
"3a5e4643ebb4fd390ea142b2841cda89","M","HR","Low",8,4
"9f8182e46a8c22abf92a8e82495353c5","M","IT","Medium",7,4
"8e3ea0a96be08a55a6d65421c82a938b","M","Finance","Low",1,8
"5f37621dc287564ba8e40fa74b17be73","M","Finance","Low",5,4
"6cb57da8cd9f56d3a0f6f4dedc2fba34","F","IT","High",7,7
"eb450b17d4deb7cb2bd293955d7e419d","M","HR","Low",8,3
"49d0be25b346b568e4f6a0d0a439be1a","M","Finance","Low",7,4
"41db10978bcb750e0c6587c937bd4e28","M","R&D","Low",9,3
"70870244dba9c5b121eb2f46cebf25b4","F","Finance","Medium",10,1
"0881cbb40665c94056d9bd44595e5af2","F","IT","High",8,3
"708197de761e3711cf6f36f31c2b7d0b","M","HR","Medium",8,5
"d1d6a0d6430f1a5b98177bec9c63a8f9","F","Sales/Marketing","Low",10,4
"4017f83574c712a27a0e90058ae981de","M","IT","Low",8,2
"bb83b6f15e5114656cd676c36211b67f","M","IT","Low",7,4
"14106013f7f02525c34e4de599e39064","F","Finance","Low",7,6
"6e4a20a2776f661310a8a9ac2ca183ea","M","Finance","Low",7,8
"91bea7ee547da2df1963f22368acafc7","F","Finance","Medium",7,6
"91b75d9f30741b0c1880f92a694947af","M","HR","High",8,2
"2a024e6896d0609528e01c8392514fef","M","Finance","Low",5,2
"728ee202fafc984ef87165f5a6847add","M","HR","Low",10,3
"f95890bdace61a74db830a3b51976b68","M","HR","Low",7,1
"99d624d42d6b08371a61eb16a35168d8","M","HR","High",8,8
"3736462db5ad7dc946724a2d967a6f1c","M","HR","Medium",9,4
"24da12b00bb72444d3f1c502d2be43e0","F","HR","High",8,6
"6e232cc29ee4bd515c83958e0249de63","F","Sales/Marketing","Low",10,3
"bef6c23521b315359cc74454a20002ea","M","HR","Low",7,10
"58ef1ba3314f6bd2cc626ffb348da92c","F","HR","Low",7,4
"9ecfc4ce1037cff00b8aaf311744e4e0","F","Sales/Marketing","Low",9,2
"84423df03a8db0d78086ee8832241112","M","Sales/Marketing","Low",8,3
"bb779469c2d3c3d07f5748bf7c2a65d3","F","Strategy & Operations","Low",7,6
"be0b4576a29981851d3223d0f7163f4e","F","Finance","High",8,4
"3bc7deddb20e8e4d1233252df11a0e89","M","Sales/Marketing","High",9,7
"f55de26c41511d443a6876b2d538ed9d","F","Finance","High",8,4
"ddd0b0fb6e6deeff39b817bbfcd477b1","M","Strategy & Operations","Low",7,7
"5c4de6af5b394853dcef2dbb3a9d534e","M","Finance","Medium",7,9
"93c657d954036cc3c963e0c3d4fa6fe6","M","Finance","Low",9,5
"a55c3bb5d87190f5d4aa41edd7c76197","F","Finance","Low",8,3
"02b5cabc004c182df663f1796046c728","M","HR","Low",5,4
"268b84781bc6cc2575327301bdd93cf3","M","HR","High",8,4
"7d9f6e158701cf7ae5e76fa807fccd18","F","Strategy & Operations","High",7,4
"c4fb4dd704fc35cec8a6c377a357b32a","M","Finance","Low",10,5
"f0d3fb6ecd13966335cc13432719da39","F","Finance","Low",9,2
"b2f9ea12d1ab6dc6fc8bc3201d5f1757","F","IT","Low",7,5
"a6c6a88f7a7f2f449207f4b71c79a20b","M","IT","High",6,3
"48e741d937a2e41fd33864550ae4caee","F","R&D","Medium",7,1
"d086457da0c37706dda0d2aec4178a9e","M","IT","Medium",1,9
"32f84e6dc767032b135f68333e2aac12","M","Finance","Low",8,5
"61b067d65e40a29b7a2debe7f1b83be1","F","Finance","Medium",10,5
"daf02d9b519ab461a542d08557561ba4","F","Finance","Low",10,3
"cf1c377ea8db7192a3da9b23d0e1dc23","M","HR","High",7,7
"628aadfb3f8d82b7eaf88ca0b542b2e6","M","Finance","Medium",8,3
"422c2075698b4137d3b7e5d26f4e2fba","F","Strategy & Operations","Low",10,3
"1ad66ffda09789fa4d1e7e5200cb4a4c","M","Finance","High",4,2
"9eb7745d4bde0eee546aa1dd0668fc0a","M","Finance","Medium",7,2
"e5a07cc4e424204891956e0c4035c0f3","F","Strategy & Operations","High",7,4
"ba1570df8843bf1e84276c635e56f907","M","IT","Low",1,5
"0d77bea4ea40bed3b88248bc87310046","M","HR","Medium",7,2
"f19eb6eef92d60851e4c0beea30770e9","M","Finance","High",9,2
"63aac317e13d04ef99b4145ae805403d","M","Sales/Marketing","Medium",10,2
"7185a8a880847ed704be365d2953875d","M","Sales/Marketing","Medium",9,6
"e0b9ed09864aa9e61834509fe3997695","M","HR","Low",9,2
"379574d29d3d537ebb1859e3cf3fa14e","F","Finance","Low",4,1
"dca9df3af513b28b20bc4a57da0b67c9","F","HR","Low",7,4
"ce851b1a39f482c359bc7f81a1f7a7bd","F","Finance","Low",8,2
"2e1354bf613276f0db8af78ddea91bf0","M","IT","Low",10,3
"29cdd2f6de14dd4785133b02b8cdf560","M","HR","Low",8,5
"1e97f925fd6afa1ec21db0460d6bf9a1","M","IT","Low",8,6
"b5dee89cac0d7f804147fae896560062","M","Strategy & Operations","Low",9,2
"b179285e4f8e21033ba473076ce54955","F","Sales/Marketing","Low",8,8
"6f9144ec6be369b5275effdbb0aef189","M","Finance","Low",7,5
"e337bb3a4fcbf54d107577423266cb84","M","Finance","Low",10,1
"ff33a23f5e0a4a46deb63b5683dc641d","F","Finance","Low",10,2
"a03bd0c01a0b9f79093d4fade8f3ee22","M","HR","High",8,4
"c765a8d1effe7d74b6ba6cae5cf2948f","F","Sales/Marketing","Medium",8,5
"c5627573c43c4bdb7b9a733e81462748","M","Finance","Low",7,3
"4d26350e9e29dcc107304c8758e41907","M","HR","Medium",8,4
"e6d44ac80172201ae3ecae0d7a825d73","F","Finance","High",8,5
"408e477dc1b73290ed7940c826758b8a","M","Strategy & Operations","Medium",8,5
"c6def84db467353792b1227ed8cd66c1","M","HR","Low",9,3
"571b7c07183612d7418a808a49091708","M","IT","Low",7,2
